source	source_version	source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translator	translation_precision	translation_status	translator_expertise
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011720	rdfs:label	subclinical hypocalcemia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011721	rdfs:label	subclinical hypomagnesemia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011722	rdfs:label	cytochrome B-related exercise intolerance, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011723	rdfs:label	mitochondrial fission encephalopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011730	rdfs:label	complement component 4 deficiency, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011731	rdfs:label	multiple autoimmune diseases syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011733	rdfs:label	atopy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011734	rdfs:label	black hair follicular dysplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011735	rdfs:label	dermal allergy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011736	rdfs:label	dermatosis vegetans, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011738	rdfs:label	focal metatarsal fistula, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011739	rdfs:label	congenital hypotrichosis with thymic aplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011740	rdfs:label	primary seborrhea-oleosa, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011741	rdfs:label	cutaneous papillomatosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011743	rdfs:label	nodular dermatofibrosis and kidney disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011744	rdfs:label	cutaneous and renal vasculopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011745	rdfs:label	comedo syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011746	rdfs:label	facial eczema, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011747	rdfs:label	recessive hypotrichosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011748	rdfs:label	urticaria pigmentosa, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011749	rdfs:label	linear IgA disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011750	rdfs:label	follicular dysplasia and interface dermatitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011751	rdfs:label	acrochordonous plaque, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011752	rdfs:label	nasal parakeratosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011753	rdfs:label	juvenile with age-dependent emphysema hypotrichosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011754	rdfs:label	reactive perforating collagenosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011755	rdfs:label	sebaceous adenitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011756	rdfs:label	exfoliative cutaneous lupus erythematosus, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011757	rdfs:label	sebaceous gland dysplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011758	rdfs:label	zinc deficiency-like syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011759	rdfs:label	hypotrichosis with short life expectancy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011760	rdfs:label	symmetrical onychomadesis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011761	rdfs:label	naked foal syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011762	rdfs:label	verrucous epidermal keratinocytic nevi, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011763	rdfs:label	lethal acrodermatitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011765	rdfs:label	micromelia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011766	rdfs:label	warts between hooves, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011767	rdfs:label	laminitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011768	rdfs:label	bone spavin, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011769	rdfs:label	dysplasia epiphysealis hememelica, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011770	rdfs:label	necrosis of digits, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011771	rdfs:label	medial coronoid disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011772	rdfs:label	hoof wall separation syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011773	rdfs:label	degenerative suspensory ligament desmitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011775	rdfs:label	idiopathic hepatic fibrosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011776	rdfs:label	inborn error of hepatic metabolism, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011778	rdfs:label	chronic active hepatitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011779	rdfs:label	neonatal hepatitis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011780	rdfs:label	gallbladder mucocele, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011781	rdfs:label	congential hepatic fibrosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011782	rdfs:label	hepatocellular fibrinogen storage disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011783	rdfs:label	alpha fucosidosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011784	rdfs:label	premature senesence, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011785	rdfs:label	lethal multi-organ developmental dysplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011786	rdfs:label	perinatal weak calf syndrome, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011787	rdfs:label	degenerative myopathy of deep pectoral muscle, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011788	rdfs:label	degenerative myopathy of obturator-externus, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011789	rdfs:label	fibrodysplasia ossificans, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011794	rdfs:label	spastic lameness, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011795	rdfs:label	masticatory muscle myositis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011796	rdfs:label	high-frequency tremor, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011797	rdfs:label	myopathy of the diaphragmatic muscles, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011798	rdfs:label	forelimb-girdle muscular anomaly, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011799	rdfs:label	inherited periodic spasticity, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011800	rdfs:label	contractural arachnodactyly, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011801	rdfs:label	type 2 polysaccharide storage myopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011804	rdfs:label	congenital myopathy with fiber-type disproportion, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011806	rdfs:label	immune-mediated myositis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011808	rdfs:label	Hodgkin disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011809	rdfs:label	multiple lipomatosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011812	rdfs:label	ocular squamous cell carcinoma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011813	rdfs:label	sarcoid, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011814	rdfs:label	melanoblastoma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011815	rdfs:label	renal cystadenocarcinoma and nodular dermatofibrosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011816	rdfs:label	lymphoproliferative disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011817	rdfs:label	anal sac gland carcinoma, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011820	rdfs:label	colorectal hamartomatous polyposis and ganglioneuromatosis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011822	rdfs:label	squamous cell carcinoma of the digit, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011824	rdfs:label	horn cancer, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011825	rdfs:label	choroid plexus tumour, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011826	rdfs:label	dysplastic gangliocytoma of the cerebellum, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011828	rdfs:label	cancer, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011830	rdfs:label	audiogenic seizure, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011831	rdfs:label	distal axonopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011832	rdfs:label	peripheral axonopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011833	rdfs:label	cerebellar Purkinje cell degeneration, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011834	rdfs:label	cerebellar abiotrophy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011835	rdfs:label	congenital cerebellar anomaly, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011836	rdfs:label	cerebellar cortical atrophy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011837	rdfs:label	cerebellar disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011838	rdfs:label	congenital copper deficiency, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011839	rdfs:label	degenerative myelopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011840	rdfs:label	delta 9-tetrahydrocannabinol seizure, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011841	rdfs:label	faded shaker, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011842	rdfs:label	granule cell type cerebellar hypoplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011844	rdfs:label	hypertrophic neuropathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011845	rdfs:label	congenital hypomyelinogenesis, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011846	rdfs:label	hypothalamic dysplasia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011847	rdfs:label	hypotrophic axonopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011848	rdfs:label	lower motor neuron disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011849	rdfs:label	myasthenia, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011850	rdfs:label	necrotising myelopathy, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
http://purl.obolibrary.org/obo/mondo.owl	http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mondo.owl	en	ja	MONDO:1011851	rdfs:label	congenital neuromuscular disease, non-human animal		https://dbcls.rois.ac.jp/index-en.html		NOT_TRANSLATED	
